ts_utc,ts_local,date_local,time_local,ride_id,ride_name,land,is_open,wait_time
2026-08-18T13:50:00Z,2026-08-18T09:50:00-04:00,2026-08-18,09:50,3273,Wile E. Coyote Canyon Blaster,Thrill Rides,false,0
2026-08-18T13:50:00Z,2026-08-18T09:50:00-04:00,2026-08-18,09:50,6371,WONDER WOMAN™ Lasso of Truth,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3231,Air Jumbo,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,17425,Barrels O’ Fun,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3270,Buccaneer,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3237,Carousel,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3244,Enchanted Teacups,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3245,Fender Benders,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,17426,Flying Scooters,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,15604,Giant Wheel,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3236,HARLEY QUINN™ Crazy Train,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3249,Houdini’s Great Escape,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,17427,Hypno Twister,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3250,Jolly Roger,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,15829,Roaring Rapids,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,15727,Scrambler,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3268,Tango,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,17428,Wave Swinger,Family Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3232,Air Safari,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,10461,Barnstormer,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3275,Bugaboo,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3277,Bugs Bunny Camp Carousel,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3279,Bugs Bunny Ranger Pilots,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3240,Daffy Duck Hot Air Balloons,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,10077,Lil' Devil Coaster,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,15617,Porky Pig Camp Wagons,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3257,Raja’s Rickshaws,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3274,Safari Off-Road Adventure,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3283,Saw Mill Log Flume,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3281,Sky Zooma,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,15789,Storm Chaser,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3267,Super Round Up,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,15594,Tree Top Hopper,Kids' Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3233,BATMAN™ The Ride,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3243,El Toro,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,8539,Jersey Devil Coaster,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3916,JUSTICE LEAGUE™: Battle for METROPOLIS,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,10533,Medusa,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3253,Nitro,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3261,Runaway Train,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3262,Skull Mountain,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3263,SkyScreamer,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3282,Slingshot,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3266,SUPERMAN™: Ultimate Flight,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3271,THE DARK KNIGHT™ Coaster,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,14537,THE FLASH™: Vertical Velocity,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3288,THE JOKER™,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,3273,Wile E. Coyote Canyon Blaster,Thrill Rides,false,0
2026-08-18T13:55:00Z,2026-08-18T09:55:00-04:00,2026-08-18,09:55,6371,WONDER WOMAN™ Lasso of Truth,Thrill Rides,false,0
